row_index,wav_path,speaker_id,gender,nativeness,reference_raw,reference_norm,prediction_base_raw,prediction_ablated_raw,prediction_base_norm,prediction_ablated_norm,wer_base,wer_ablated,wer_delta,cer_base,cer_ablated,cer_delta,ablation_layer,error,transcript_path,reference_fixed_raw,transcript_error,reference_fixed_norm,prediction_base_norm_fixed,prediction_ablated_norm_fixed,wer_base_fixed,wer_ablated_fixed,wer_delta_fixed,cer_base_fixed,cer_ablated_fixed,cer_delta_fixed
2640,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/speaker19/sentence10/Sp19_F_S10_3.wav,NN_Sp19_F,F,non_native,10,10, سبحان الله وبحمده سبحان الله العظيم, سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,6.0,6.0,0.0,17.5,17.5,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/transcript/Sp19_F_S10.txt,سبحان الله و بحمده سبحان الله العظيم,,سبحان الله و بحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,0.2857142857142857,0.2857142857142857,0.0,0.027777777777777776,0.027777777777777776,0.0
2641,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/speaker19/sentence10/Sp19_F_S10_2.wav,NN_Sp19_F,F,non_native,10,10, سبحان الله وبحمده سبحان الله العظيم, سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,6.0,6.0,0.0,17.5,17.5,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/transcript/Sp19_F_S10.txt,سبحان الله و بحمده سبحان الله العظيم,,سبحان الله و بحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,سبحان الله وبحمده سبحان الله العظيم,0.2857142857142857,0.2857142857142857,0.0,0.027777777777777776,0.027777777777777776,0.0
2642,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/speaker19/sentence1/Sp19_F_S1_3.wav,NN_Sp19_F,F,non_native,1,1, الحمد لله رب العالمين الرحمن الرحيم, الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,6.0,6.0,0.0,35.0,35.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/transcript/Sp19_F_S1.txt,الحمدُ للهِ ربِّ العالمين الرحمن الرحيم,,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,0.0,0.0,0.0,0.0,0.0,0.0
2643,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/speaker19/sentence1/Sp19_F_S1_2.wav,NN_Sp19_F,F,non_native,1,1, الحمد لله رب العالمين الرحمن الرحيم, الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,6.0,6.0,0.0,35.0,35.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/transcript/Sp19_F_S1.txt,الحمدُ للهِ ربِّ العالمين الرحمن الرحيم,,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,0.0,0.0,0.0,0.0,0.0,0.0
2644,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/speaker19/sentence1/Sp19_F_S1_1.wav,NN_Sp19_F,F,non_native,1,1, الحمد لله رب العالمين الرحمن الرحيم, الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,6.0,6.0,0.0,35.0,35.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/transcript/Sp19_F_S1.txt,الحمدُ للهِ ربِّ العالمين الرحمن الرحيم,,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,0.0,0.0,0.0,0.0,0.0,0.0
2645,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/speaker19/sentence1/Sp19_F_S1_4.wav,NN_Sp19_F,F,non_native,1,1, الحمد لله رب العالمين الرحمن الرحيم, الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,6.0,6.0,0.0,35.0,35.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/transcript/Sp19_F_S1.txt,الحمدُ للهِ ربِّ العالمين الرحمن الرحيم,,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,0.0,0.0,0.0,0.0,0.0,0.0
2646,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/speaker19/sentence1/Sp19_F_S1_5.wav,NN_Sp19_F,F,non_native,1,1, الحمد لله رب العالمين الرحمن الرحيم, الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,6.0,6.0,0.0,35.0,35.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/transcript/Sp19_F_S1.txt,الحمدُ للهِ ربِّ العالمين الرحمن الرحيم,,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,الحمد لله رب العالمين الرحمن الرحيم,0.0,0.0,0.0,0.0,0.0,0.0
2647,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/speaker19/sentence8/Sp19_F_S8_1.wav,NN_Sp19_F,F,non_native,8,8, قل أعوذ برب الفلق من شر ما خلق, قل أعوذ برب الفلق من شر ما خلق,قل اعوذ برب الفلق من شر ما خلق,قل اعوذ برب الفلق من شر ما خلق,8.0,8.0,0.0,30.0,30.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/transcript/Sp19_F_S8.txt,قل أعوذ برب الفلق من شر ما خلق,,قل اعوذ برب الفلق من شر ما خلق,قل اعوذ برب الفلق من شر ما خلق,قل اعوذ برب الفلق من شر ما خلق,0.0,0.0,0.0,0.0,0.0,0.0
2648,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/speaker19/sentence8/Sp19_F_S8_5.wav,NN_Sp19_F,F,non_native,8,8, قل أعوذ برب الفلق من شر ما خلق, قل أعوذ برب الفلق من شر ما خلق,قل اعوذ برب الفلق من شر ما خلق,قل اعوذ برب الفلق من شر ما خلق,8.0,8.0,0.0,30.0,30.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/transcript/Sp19_F_S8.txt,قل أعوذ برب الفلق من شر ما خلق,,قل اعوذ برب الفلق من شر ما خلق,قل اعوذ برب الفلق من شر ما خلق,قل اعوذ برب الفلق من شر ما خلق,0.0,0.0,0.0,0.0,0.0,0.0
2649,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/speaker19/sentence8/Sp19_F_S8_4.wav,NN_Sp19_F,F,non_native,8,8, قل أعوذ برب الفلق من شر ما خلق, قل أعوذ برب الفلق من شر ما خلق,قل اعوذ برب الفلق من شر ما خلق,قل اعوذ برب الفلق من شر ما خلق,8.0,8.0,0.0,30.0,30.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/transcript/Sp19_F_S8.txt,قل أعوذ برب الفلق من شر ما خلق,,قل اعوذ برب الفلق من شر ما خلق,قل اعوذ برب الفلق من شر ما خلق,قل اعوذ برب الفلق من شر ما خلق,0.0,0.0,0.0,0.0,0.0,0.0
2650,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/speaker19/sentence8/Sp19_F_S8_3.wav,NN_Sp19_F,F,non_native,8,8, قل أعوذ برب الفلق من شر ما خلق, قل أعوذ برب الفلق من شر ما خلق,قل اعوذ برب الفلق من شر ما خلق,قل اعوذ برب الفلق من شر ما خلق,8.0,8.0,0.0,30.0,30.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/transcript/Sp19_F_S8.txt,قل أعوذ برب الفلق من شر ما خلق,,قل اعوذ برب الفلق من شر ما خلق,قل اعوذ برب الفلق من شر ما خلق,قل اعوذ برب الفلق من شر ما خلق,0.0,0.0,0.0,0.0,0.0,0.0
2651,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/speaker19/sentence8/Sp19_F_S8_2.wav,NN_Sp19_F,F,non_native,8,8, قل أعوذ برب الفلق من شر ما خلق, قل أعوذ برب الفلق من شر ما خلق,قل اعوذ برب الفلق من شر ما خلق,قل اعوذ برب الفلق من شر ما خلق,8.0,8.0,0.0,30.0,30.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/transcript/Sp19_F_S8.txt,قل أعوذ برب الفلق من شر ما خلق,,قل اعوذ برب الفلق من شر ما خلق,قل اعوذ برب الفلق من شر ما خلق,قل اعوذ برب الفلق من شر ما خلق,0.0,0.0,0.0,0.0,0.0,0.0
2652,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/speaker19/sentence9/Sp19_F_S9_1.wav,NN_Sp19_F,F,non_native,9,9, صلى الله على نبينا محمد وعلى آله وصحبه أجمعين, صلى الله على نبينا محمد وعلى آله وصحبه أجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,9.0,9.0,0.0,45.0,45.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/transcript/Sp19_F_S9.txt,صلى الله على نبينا محمد و على آله و صحبه أجمعين,,صلي الله علي نبينا محمد و علي اله و صحبه اجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,0.36363636363636365,0.36363636363636365,0.0,0.0425531914893617,0.0425531914893617,0.0
2653,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/speaker19/sentence9/Sp19_F_S9_5.wav,NN_Sp19_F,F,non_native,9,9, صلى الله على نبينا محمد وعلى آله وصحبه أجمعين, صلى الله على نبينا محمد وعلى آله وصحبه أجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,9.0,9.0,0.0,45.0,45.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/transcript/Sp19_F_S9.txt,صلى الله على نبينا محمد و على آله و صحبه أجمعين,,صلي الله علي نبينا محمد و علي اله و صحبه اجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,0.36363636363636365,0.36363636363636365,0.0,0.0425531914893617,0.0425531914893617,0.0
2654,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/speaker19/sentence9/Sp19_F_S9_3.wav,NN_Sp19_F,F,non_native,9,9, صلى الله على نبينا محمد وعلى آله وصحبه أجمعين, صلى الله على نبينا محمد وعلى آله وصحبه أجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,9.0,9.0,0.0,45.0,45.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/transcript/Sp19_F_S9.txt,صلى الله على نبينا محمد و على آله و صحبه أجمعين,,صلي الله علي نبينا محمد و علي اله و صحبه اجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,0.36363636363636365,0.36363636363636365,0.0,0.0425531914893617,0.0425531914893617,0.0
2655,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/speaker19/sentence9/Sp19_F_S9_4.wav,NN_Sp19_F,F,non_native,9,9, صلى الله على نبينا محمد وعلى آله وصحبه أجمعين, صلى الله على نبينا محمد وعلى آله وصحبه أجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,9.0,9.0,0.0,45.0,45.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/transcript/Sp19_F_S9.txt,صلى الله على نبينا محمد و على آله و صحبه أجمعين,,صلي الله علي نبينا محمد و علي اله و صحبه اجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,0.36363636363636365,0.36363636363636365,0.0,0.0425531914893617,0.0425531914893617,0.0
2656,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/speaker19/sentence9/Sp19_F_S9_2.wav,NN_Sp19_F,F,non_native,9,9, صلى الله على نبينا محمد وعلى آله وصحبه أجمعين, صلى الله على نبينا محمد وعلى آله وصحبه أجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,9.0,9.0,0.0,45.0,45.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/transcript/Sp19_F_S9.txt,صلى الله على نبينا محمد و على آله و صحبه أجمعين,,صلي الله علي نبينا محمد و علي اله و صحبه اجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,صلي الله علي نبينا محمد وعلي اله وصحبه اجمعين,0.36363636363636365,0.36363636363636365,0.0,0.0425531914893617,0.0425531914893617,0.0
2657,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/speaker19/sentence7/Sp19_F_S7_1.wav,NN_Sp19_F,F,non_native,7,7, مغفرة وأجرا عظيما, مغفرة وأجرا عظيما,مغفره واجرا عظيما,مغفره واجرا عظيما,3.0,3.0,0.0,17.0,17.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/transcript/Sp19_F_S7.txt,مغفرة و أجراً عظيما,,مغفره و اجرا عظيما,مغفره واجرا عظيما,مغفره واجرا عظيما,0.5,0.5,0.0,0.05555555555555555,0.05555555555555555,0.0
2658,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/speaker19/sentence7/Sp19_F_S7_3.wav,NN_Sp19_F,F,non_native,7,7, مغفرة وأجرا عظيما, مغفرة وأجرا عظيما,مغفره واجرا عظيما,مغفره واجرا عظيما,3.0,3.0,0.0,17.0,17.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/transcript/Sp19_F_S7.txt,مغفرة و أجراً عظيما,,مغفره و اجرا عظيما,مغفره واجرا عظيما,مغفره واجرا عظيما,0.5,0.5,0.0,0.05555555555555555,0.05555555555555555,0.0
2659,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/speaker19/sentence7/Sp19_F_S7_5.wav,NN_Sp19_F,F,non_native,7,7, مغفرة وأجرا عظيما, مغفرة وأجرا عظيما,مغفره واجرا عظيما,مغفره واجرا عظيما,3.0,3.0,0.0,17.0,17.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/transcript/Sp19_F_S7.txt,مغفرة و أجراً عظيما,,مغفره و اجرا عظيما,مغفره واجرا عظيما,مغفره واجرا عظيما,0.5,0.5,0.0,0.05555555555555555,0.05555555555555555,0.0
2660,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/speaker19/sentence7/Sp19_F_S7_4.wav,NN_Sp19_F,F,non_native,7,7, مغفرة وأجرا عظيما, مغفرة وأجرا عظيما,مغفره واجرا عظيما,مغفره واجرا عظيما,3.0,3.0,0.0,17.0,17.0,0.0,8,,/N/slate/mabdo/KSU/project/L2-KSU/data/non_native_speakers/Females/transcript/Sp19_F_S7.txt,مغفرة و أجراً عظيما,,مغفره و اجرا عظيما,مغفره واجرا عظيما,مغفره واجرا عظيما,0.5,0.5,0.0,0.05555555555555555,0.05555555555555555,0.0
